Date,Open,High,Low,Close,Adj Close,Volume
2020-06-19,101.910004,103.349998,97.430000,97.529999,94.251877,2713100
2020-06-22,97.349998,99.120003,97.010002,98.320000,95.015320,5367700
2020-06-23,100.650002,101.480003,97.120003,99.080002,95.749771,2175000
2020-06-24,97.430000,97.870003,93.040001,93.730003,90.579597,3410000
2020-06-25,93.040001,94.820000,91.209999,93.349998,90.212364,4443400
2020-06-26,93.300003,94.589996,91.440002,92.480003,89.371620,2428800
2020-06-29,93.650002,96.220001,92.129997,96.199997,92.966583,2540700
2020-06-30,96.199997,97.629997,93.760002,97.059998,93.797661,1841200
2020-07-01,96.709999,100.250000,96.010002,98.080002,94.783394,2240100
2020-07-02,100.199997,102.180000,97.730003,97.970001,94.677086,1546000
2020-07-06,99.690002,100.059998,97.309998,99.209999,95.875412,1361500
2020-07-07,98.089996,99.110001,96.160004,96.239998,93.005234,1280500
2020-07-08,96.220001,96.220001,93.349998,95.629997,92.415726,1600800
2020-07-09,95.760002,95.980003,92.059998,94.339996,91.169113,2934100
2020-07-10,93.830002,97.019997,93.250000,96.720001,93.469101,1693900
2020-07-13,95.000000,99.709999,95.000000,96.830002,93.575409,2607800
2020-07-14,96.550003,99.129997,95.730003,98.959999,95.633820,1826400
2020-07-15,101.720001,106.419998,101.199997,105.650002,102.098953,3859000
2020-07-16,104.839996,108.320000,103.449997,107.139999,103.538872,2901600
2020-07-17,107.419998,108.330002,105.290001,106.059998,102.495155,1581400
2020-07-20,105.599998,106.320000,103.169998,104.970001,101.441811,3112900
2020-07-21,106.269997,110.209999,106.199997,109.330002,105.655258,2483300
2020-07-22,115.300003,124.379997,115.099998,122.419998,118.305283,5347900
2020-07-23,125.000000,127.480003,123.940002,126.970001,122.702362,4157800
2020-07-24,126.510002,126.510002,124.059998,125.510002,121.291435,1646100
2020-07-27,125.000000,125.650002,123.610001,125.330002,121.117493,1655500
2020-07-28,125.190002,126.730003,123.570000,123.959999,119.793533,1530900
2020-07-29,125.180000,130.789993,124.879997,129.779999,125.417923,2429200
2020-07-30,128.110001,128.479996,125.739998,128.050003,123.746063,1544500
2020-07-31,127.879997,127.879997,124.410004,126.639999,122.383415,2549200
2020-08-03,127.110001,127.300003,124.809998,125.870003,121.639336,1125100
2020-08-04,124.900002,128.789993,124.360001,128.389999,124.074631,2115200
2020-08-05,129.660004,131.889999,129.179993,130.410004,126.026733,2232500
2020-08-06,130.919998,132.970001,130.539993,132.320007,127.872551,1687600
2020-08-07,131.500000,133.000000,128.639999,130.270004,125.891441,1372400
2020-08-10,130.320007,132.979996,130.320007,132.470001,128.017502,1052200
2020-08-11,133.929993,134.970001,130.860001,131.589996,127.167053,1493000
2020-08-12,132.869995,133.110001,130.350006,132.130005,127.688896,1252000
2020-08-13,131.360001,131.360001,129.610001,130.669998,126.278000,819600
2020-08-14,130.250000,134.910004,129.690002,134.429993,129.911591,1295100
2020-08-17,133.919998,135.479996,133.330002,134.300003,129.785980,1365400
2020-08-18,134.380005,134.600006,132.429993,133.910004,129.409103,898400
2020-08-19,133.809998,135.550003,132.250000,133.039993,128.568314,1415900
2020-08-20,132.179993,133.690002,130.139999,131.149994,126.741829,1245400
2020-08-21,130.750000,132.979996,130.289993,132.509995,128.056137,1194600
2020-08-24,133.500000,135.070007,132.000000,134.380005,129.863266,3161400
2020-08-25,134.500000,134.750000,131.759995,134.110001,129.602371,994300
2020-08-26,133.589996,133.800003,129.899994,131.630005,127.205727,1014900
2020-08-27,132.559998,137.979996,131.899994,134.419998,129.901947,1998400
2020-08-28,134.410004,136.110001,132.369995,135.990005,131.419174,1090600
2020-08-31,135.570007,137.860001,135.050003,135.720001,131.158249,2449000
2020-09-01,134.350006,134.600006,132.570007,134.199997,129.689331,1354200
2020-09-02,134.690002,139.479996,132.960007,138.169998,133.525879,2198000
2020-09-03,138.770004,139.369995,134.300003,136.600006,132.008698,1860100
2020-09-04,136.639999,139.179993,134.850006,137.050003,132.443558,1123400
2020-09-08,136.279999,136.279999,132.389999,132.529999,128.075485,1418800
2020-09-09,133.649994,135.339996,132.759995,133.809998,129.312439,1953900
2020-09-10,134.809998,136.449997,134.100006,134.669998,130.143539,2093100
2020-09-11,134.630005,135.149994,132.179993,134.000000,129.496063,745600
2020-09-14,135.070007,136.320007,133.850006,135.720001,131.158249,1658200
2020-09-15,136.960007,138.759995,134.910004,135.800003,131.235565,1320500
2020-09-16,136.910004,139.179993,136.720001,138.009995,133.371292,1327200
2020-09-17,136.279999,137.880005,134.179993,137.139999,132.530502,1381100
2020-09-18,136.190002,136.889999,132.089996,132.250000,127.804901,2070700
2020-09-21,125.919998,125.970001,119.120003,125.449997,121.233452,3631400
2020-09-22,125.459999,125.830002,119.570000,120.650002,116.594772,2639200
2020-09-23,121.790001,122.089996,116.070000,116.330002,112.419983,2260100
2020-09-24,116.040001,119.150002,114.379997,116.949997,113.019135,1290400
2020-09-25,116.089996,121.430000,115.739998,120.550003,116.498154,1439500
2020-09-28,122.480003,123.860001,120.820000,121.360001,117.280907,1119300
2020-09-29,122.000000,122.150002,117.779999,120.180000,116.140579,1132100
2020-09-30,121.099998,126.349998,120.550003,124.680000,120.489326,1899200
2020-10-01,124.739998,125.699997,121.480003,124.559998,120.373352,1847900
2020-10-02,121.500000,128.179993,121.459999,127.050003,122.779671,1489900
2020-10-05,128.179993,130.779999,126.889999,130.169998,125.794807,1481700
2020-10-06,130.789993,132.399994,128.210007,128.369995,124.055298,1257600
2020-10-07,130.000000,132.339996,128.559998,129.070007,124.731781,1001500
2020-10-08,129.889999,132.479996,128.949997,131.830002,127.399017,1135500
2020-10-09,139.500000,140.000000,133.199997,133.960007,129.457413,2754300
2020-10-12,135.000000,135.289993,129.889999,130.229996,125.852768,1332500
2020-10-13,130.279999,133.690002,128.320007,132.940002,128.471695,1435700
2020-10-14,132.619995,136.759995,132.250000,134.660004,130.133896,1197100
2020-10-15,132.500000,138.509995,132.039993,137.789993,133.158661,1327800
2020-10-16,137.789993,139.479996,134.720001,135.119995,130.578400,1197600
2020-10-19,134.559998,136.789993,133.399994,134.330002,129.814987,894500
2020-10-20,134.330002,137.979996,133.710007,136.419998,131.834747,980900
2020-10-21,135.589996,138.889999,135.589996,135.979996,131.409531,1257300
2020-10-22,135.779999,138.110001,134.429993,135.210007,130.665375,1485200
2020-10-23,136.809998,137.839996,134.800003,136.589996,131.998993,897200
2020-10-26,134.500000,137.449997,130.490005,135.429993,130.878036,1966800
2020-10-27,134.710007,135.399994,130.399994,130.559998,126.171722,1451000
2020-10-28,128.039993,130.080002,125.550003,126.550003,122.296471,1342600
2020-10-29,126.169998,127.269997,123.820000,125.400002,121.254112,1343900
2020-10-30,125.000000,126.680000,121.910004,123.940002,119.842392,1718800
2020-11-02,126.110001,130.740005,125.180000,130.600006,126.282196,2013000
2020-11-03,132.789993,137.220001,132.350006,136.089996,131.590668,1656100
2020-11-04,135.990005,138.630005,131.559998,131.800003,127.442528,2301300
2020-11-05,133.929993,140.490005,133.520004,137.559998,133.012100,1681800
2020-11-06,137.330002,139.559998,136.350006,138.500000,133.921021,1004200
2020-11-09,147.690002,152.669998,145.990005,147.320007,142.449417,3778600
2020-11-10,146.380005,154.940002,146.380005,152.110001,147.081024,2497400
2020-11-11,151.630005,152.000000,144.779999,145.470001,140.660568,1456300
2020-11-12,144.610001,147.830002,142.470001,144.589996,139.809662,2101800
2020-11-13,145.009995,149.970001,144.929993,149.750000,144.799103,1373800
2020-11-16,151.750000,153.919998,150.229996,151.820007,146.800674,1803800
2020-11-17,150.320007,155.839996,149.139999,153.029999,147.970612,1587600
2020-11-18,152.110001,154.479996,150.100006,151.240005,146.239838,1219400
2020-11-19,150.199997,151.240005,147.669998,150.850006,145.862686,2141800
2020-11-20,150.919998,151.389999,147.009995,147.339996,142.468750,1337300
2020-11-23,148.889999,151.309998,148.240005,149.399994,144.460632,1243100
2020-11-24,150.990005,155.639999,149.550003,155.059998,149.933502,2489500
2020-11-25,153.940002,155.460007,152.520004,153.619995,148.541107,1077100
2020-11-27,153.500000,155.000000,152.309998,153.050003,147.989975,753500
2020-11-30,152.460007,152.460007,148.919998,150.110001,145.147156,1846300
2020-12-01,152.639999,153.699997,151.119995,151.910004,146.887680,880500
2020-12-02,150.460007,153.369995,149.750000,152.600006,147.554840,839200
2020-12-03,153.250000,154.070007,151.929993,152.750000,147.699890,906400
2020-12-04,153.649994,158.210007,152.580002,157.679993,152.466873,1447000
2020-12-07,157.149994,157.679993,153.750000,155.369995,150.233261,1043500
2020-12-08,155.130005,159.649994,155.000000,159.190002,153.926971,1367500
2020-12-09,158.860001,161.419998,158.270004,159.929993,154.642517,1531900
2020-12-10,159.389999,164.220001,159.389999,161.789993,156.441025,1401600
2020-12-11,160.320007,161.440002,156.669998,157.570007,152.360519,1153200
2020-12-14,163.869995,165.240005,159.720001,160.860001,155.541779,1833500
2020-12-15,163.130005,163.440002,159.250000,160.949997,155.628769,1625600
2020-12-16,160.679993,162.550003,159.669998,161.559998,156.218628,1107100
2020-12-17,162.779999,165.740005,162.610001,164.750000,159.303146,1371300
2020-12-18,165.190002,165.979996,163.210007,164.339996,158.906708,3119900
2020-12-21,161.190002,164.339996,158.889999,163.089996,157.698013,1831100
2020-12-22,163.500000,164.419998,161.880005,163.270004,157.872086,1813100
2020-12-23,164.639999,166.860001,164.419998,165.860001,160.376434,1904800
2020-12-24,166.869995,166.869995,164.080002,164.240005,159.067047,288900
2020-12-28,165.559998,165.649994,163.190002,164.000000,158.834579,906600
2020-12-29,164.229996,165.029999,162.529999,163.830002,158.669952,915500
2020-12-30,163.279999,163.919998,161.539993,162.350006,157.236572,879400
2020-12-31,163.070007,165.000000,161.779999,164.460007,159.280121,958200
2021-01-04,163.369995,164.940002,158.369995,163.639999,158.485916,1617000
2021-01-05,163.110001,166.740005,162.220001,165.009995,159.812759,1142300
2021-01-06,168.130005,174.100006,168.130005,170.559998,165.187988,3093800
2021-01-07,171.039993,174.369995,171.039993,173.600006,168.132233,2094100
2021-01-08,174.000000,174.550003,169.580002,172.279999,166.853806,1063600
2021-01-11,170.580002,173.080002,169.660004,171.369995,165.972458,854900
2021-01-12,171.039993,172.399994,169.539993,172.240005,166.815094,982800
2021-01-13,172.059998,172.889999,168.589996,170.470001,165.100800,862400
2021-01-14,170.779999,171.410004,167.619995,168.270004,162.970108,1489400
2021-01-15,167.279999,169.479996,166.360001,168.770004,163.454376,1111800
2021-01-19,170.550003,171.600006,166.059998,166.100006,160.868469,1385500
2021-01-20,166.020004,168.990005,164.649994,167.949997,162.660172,942100
2021-01-21,168.729996,168.729996,166.770004,167.399994,162.127518,1014700
2021-01-22,166.479996,167.350006,165.309998,166.970001,161.711029,1023000
2021-01-25,166.089996,168.779999,164.580002,168.429993,163.125046,1180500
2021-01-26,169.360001,170.149994,164.020004,164.130005,158.960495,1221100
2021-01-27,161.570007,162.600006,156.429993,157.020004,152.074463,2287600
2021-01-28,159.589996,166.639999,158.960007,163.800003,158.640884,1709900
2021-01-29,162.830002,165.869995,159.699997,162.479996,157.362442,1531400
2021-02-01,164.470001,169.419998,163.380005,166.929993,161.672287,1811300
2021-02-02,168.710007,170.919998,165.009995,165.850006,160.626343,3077700
2021-02-03,166.190002,173.960007,165.139999,173.119995,167.667328,2600200
2021-02-04,173.979996,179.500000,173.360001,179.300003,173.652710,2338000
2021-02-05,179.449997,181.009995,175.639999,176.789993,171.221741,2165200
2021-02-08,176.440002,179.880005,176.440002,178.940002,173.304031,1594000
2021-02-09,179.250000,179.820007,174.899994,175.419998,169.894913,1737900
2021-02-10,176.410004,177.000000,174.059998,174.789993,169.284729,1358600
2021-02-11,175.820007,177.119995,174.529999,175.550003,170.020798,985000
2021-02-12,175.000000,175.720001,172.029999,173.509995,168.045044,1106900
2021-02-16,174.110001,174.740005,171.809998,174.000000,168.519623,1097300
2021-02-17,173.710007,176.979996,172.500000,176.440002,170.882797,1068000
2021-02-18,175.210007,175.759995,173.729996,174.610001,169.110428,1179500
2021-02-19,175.059998,177.850006,174.639999,177.369995,171.783478,1090800
2021-02-22,170.389999,176.660004,170.130005,174.820007,169.313797,1761700
2021-02-23,175.279999,176.600006,173.009995,175.070007,169.555923,2355700
2021-02-24,174.000000,178.759995,173.639999,175.429993,169.904572,1995900
2021-02-25,176.710007,176.929993,173.009995,175.029999,169.517197,1247700
2021-02-26,174.669998,176.460007,171.919998,172.029999,166.611679,1750600
2021-03-01,173.880005,177.089996,173.880005,175.460007,169.933640,1662500
2021-03-02,175.490005,178.940002,175.490005,178.179993,172.567963,1191700
2021-03-03,175.880005,179.410004,175.110001,175.580002,170.049881,1436800
2021-03-04,175.500000,180.979996,174.570007,176.339996,170.785934,1877500
2021-03-05,177.740005,184.860001,176.130005,183.710007,177.923798,2059400
2021-03-08,184.800003,190.229996,184.169998,189.210007,183.250580,2603500
2021-03-09,191.020004,194.009995,183.869995,184.330002,178.524277,2979800
2021-03-10,186.179993,188.229996,184.419998,185.369995,179.531509,1447200
2021-03-11,184.779999,186.690002,184.559998,185.229996,179.395920,1409800
2021-03-12,186.460007,190.500000,185.210007,189.429993,183.463669,1188500
2021-03-15,189.759995,192.949997,189.009995,191.820007,185.778351,1415200
2021-03-16,191.179993,191.559998,185.320007,185.520004,180.127548,1606900
2021-03-17,186.259995,188.169998,184.940002,185.500000,180.108078,1801800
2021-03-18,185.740005,191.000000,185.179993,188.029999,182.564560,1566200
2021-03-19,187.479996,192.339996,187.009995,188.600006,183.118042,2674000
2021-03-22,188.860001,189.250000,187.149994,188.179993,182.710205,1232500
2021-03-23,186.500000,188.830002,181.910004,183.660004,178.321594,1475900
2021-03-24,184.789993,189.059998,183.979996,184.589996,179.224548,1287800
2021-03-25,184.960007,188.770004,183.220001,187.350006,181.904373,1436300
2021-03-26,188.850006,191.259995,187.360001,191.070007,185.516220,1553200
2021-03-29,191.330002,192.679993,185.500000,187.190002,181.749008,1470100
2021-03-30,186.729996,190.270004,186.270004,188.539993,183.059738,1317000
2021-03-31,189.050003,191.410004,186.779999,188.339996,182.865555,1724500
2021-04-01,188.259995,188.940002,185.410004,186.149994,180.739212,1402700
2021-04-05,187.339996,188.979996,187.339996,188.000000,182.535431,1138400
2021-04-06,188.289993,190.039993,185.850006,186.380005,180.962540,1288300
2021-04-07,186.300003,188.160004,185.820007,186.770004,181.341232,1583200
2021-04-08,186.649994,188.559998,185.210007,188.039993,182.574265,1110400
2021-04-09,188.889999,191.149994,188.289993,190.880005,185.331711,1370800
2021-04-12,190.880005,193.339996,190.880005,191.660004,186.089081,1112200
2021-04-13,190.710007,190.990005,188.149994,188.580002,183.098587,1586000
2021-04-14,189.369995,193.550003,189.029999,190.949997,185.399658,1246200
2021-04-15,192.210007,194.289993,190.380005,193.490005,187.865860,1322900
2021-04-16,194.860001,197.210007,194.630005,196.929993,191.205856,1523800
2021-04-19,195.610001,197.250000,192.199997,194.889999,189.225174,1484200
2021-04-20,194.320007,195.800003,192.880005,192.940002,187.331848,1409300
2021-04-21,193.600006,198.509995,193.350006,197.529999,191.788437,1328200
2021-04-22,203.000000,205.580002,198.729996,201.509995,195.652740,2607100
2021-04-23,202.610001,204.210007,198.210007,202.500000,196.613968,1672100
2021-04-26,196.229996,201.110001,196.220001,200.559998,194.730377,1461600
2021-04-27,200.850006,201.029999,197.410004,198.960007,193.176880,1809900
2021-04-28,199.279999,200.899994,197.550003,198.490005,192.720551,2274900
2021-04-29,199.649994,203.550003,199.559998,201.940002,196.070251,1388500
2021-04-30,201.710007,203.710007,200.570007,201.059998,195.215820,1394800
2021-05-03,203.339996,205.639999,201.679993,204.509995,198.565536,1594600
2021-05-04,204.000000,206.669998,202.179993,206.339996,200.342331,1732200
2021-05-05,206.020004,208.509995,204.309998,207.839996,201.798737,1337000
2021-05-06,207.970001,209.839996,207.210007,209.330002,203.245453,1249700
2021-05-07,207.600006,211.240005,207.139999,210.520004,204.400848,1053800
2021-05-10,211.190002,217.279999,210.000000,211.889999,205.731033,1414200
2021-05-11,208.330002,210.520004,206.139999,206.759995,200.750153,1911600
2021-05-12,206.389999,208.350006,203.949997,204.110001,198.177170,1278300
2021-05-13,204.270004,209.369995,203.690002,207.470001,201.439529,1129200
2021-05-14,209.130005,212.220001,208.580002,211.500000,205.352386,1234600
2021-05-17,211.139999,212.059998,208.789993,209.500000,203.410522,1013700
2021-05-18,210.149994,210.149994,205.399994,205.449997,199.478210,1395200
2021-05-19,203.850006,204.649994,199.759995,203.669998,197.749954,1430700
2021-05-20,203.710007,207.869995,203.690002,206.210007,200.216141,1101400
2021-05-21,207.309998,210.100006,206.130005,206.380005,200.381195,1053500
2021-05-24,208.190002,208.190002,205.059998,206.119995,200.128754,1173300
2021-05-25,207.289993,211.169998,206.580002,210.210007,204.099854,1870100
2021-05-26,210.199997,213.639999,209.830002,211.830002,205.672760,1350100
2021-05-27,212.809998,214.710007,212.350006,213.690002,207.478729,2034400
2021-05-28,214.399994,215.679993,212.429993,214.789993,208.546722,1054600
2021-06-01,216.860001,217.059998,214.229996,215.869995,209.595352,1227400
2021-06-02,217.250000,217.360001,209.300003,210.630005,204.507675,1360800
2021-06-03,209.149994,213.940002,207.919998,213.259995,207.061234,1567900
2021-06-04,214.630005,216.100006,212.949997,213.770004,207.556381,964700
2021-06-07,214.160004,215.220001,211.529999,211.869995,205.711639,1053000
2021-06-08,211.839996,212.229996,208.809998,209.839996,203.740601,1317200
2021-06-09,210.570007,210.990005,208.210007,208.309998,202.255096,1096200
2021-06-10,209.500000,212.410004,208.809998,210.100006,203.993073,1096400
2021-06-11,210.419998,211.949997,209.610001,211.690002,205.536865,702500
2021-06-14,210.770004,211.199997,205.949997,207.860001,201.818146,1472100
2021-06-15,207.699997,211.149994,206.850006,209.559998,203.939713,859800
2021-06-16,208.630005,210.300003,206.529999,206.759995,201.214798,1339300
2021-06-17,207.479996,209.139999,204.130005,207.210007,201.652740,1240900
2021-06-18,202.869995,204.149994,200.419998,201.360001,195.959656,2576000
2021-06-21,202.899994,208.440002,201.899994,208.089996,202.509155,964600
2021-06-22,207.470001,211.009995,207.149994,209.839996,204.212219,1131100
2021-06-23,209.649994,209.940002,206.020004,206.149994,200.621155,1052100
2021-06-24,208.279999,208.279999,204.070007,204.429993,198.947281,1287200
2021-06-25,204.839996,208.460007,203.750000,207.619995,202.051743,3049300
2021-06-28,207.320007,207.679993,205.509995,206.919998,201.370514,1097900
2021-06-29,208.550003,209.820007,205.410004,205.880005,200.358429,916000
2021-06-30,205.490005,206.960007,204.440002,206.740005,201.195358,1438300
2021-07-01,207.419998,212.500000,207.160004,211.830002,206.148819,1446900
2021-07-02,211.470001,215.190002,210.429993,214.850006,209.087830,829400
2021-07-06,214.050003,214.910004,211.449997,214.839996,209.078110,961100
2021-07-07,214.570007,217.419998,214.279999,216.929993,211.112061,975800
2021-07-08,213.619995,215.309998,211.630005,214.050003,208.309311,976900
2021-07-09,216.330002,219.960007,215.220001,218.789993,212.922165,913000
2021-07-12,217.479996,221.710007,216.649994,220.339996,214.430588,1098800
2021-07-13,220.000000,220.919998,218.119995,219.229996,213.350357,872600
2021-07-14,220.000000,220.820007,217.979996,218.750000,212.883240,1223400
2021-07-15,217.020004,220.960007,217.020004,220.289993,214.381958,1122000
2021-07-16,220.979996,221.630005,218.990005,219.199997,213.321167,1040900
2021-07-19,216.050003,219.229996,214.610001,217.630005,211.793304,1593300
2021-07-20,239.100006,252.000000,237.679993,248.899994,242.224609,4824100
2021-07-21,250.990005,254.449997,248.309998,249.250000,242.565247,2435600
2021-07-22,249.410004,250.000000,245.729996,246.789993,240.171219,1704700
2021-07-23,248.710007,250.339996,246.350006,248.460007,241.796463,1484600
2021-07-26,247.550003,248.419998,240.820007,245.759995,239.168839,1710100
2021-07-27,245.660004,250.779999,244.009995,247.690002,241.047119,1548300
2021-07-28,247.419998,247.570007,242.710007,245.929993,239.334290,1106400
2021-07-29,247.169998,249.479996,246.860001,247.899994,241.251419,1092700
2021-07-30,247.039993,249.789993,246.470001,248.199997,241.543427,1283600
2021-08-02,248.850006,251.809998,248.410004,251.000000,244.268311,1171900
2021-08-03,251.940002,254.199997,247.419998,253.509995,246.711029,1276500
2021-08-04,252.199997,255.130005,248.020004,248.259995,241.601776,1528200
2021-08-05,249.240005,250.500000,244.309998,249.059998,242.380325,1147700
2021-08-06,249.979996,252.509995,249.669998,250.119995,243.411942,1047500
2021-08-09,249.000000,249.990005,247.520004,248.639999,241.971619,698300
2021-08-10,246.000000,248.460007,239.720001,240.660004,234.205643,1980400
2021-08-11,240.809998,241.710007,236.419998,241.160004,234.692200,1250400
2021-08-12,237.000000,244.440002,236.110001,242.539993,236.035202,1121400
2021-08-13,242.520004,244.020004,242.050003,242.979996,236.463379,830400
2021-08-16,242.600006,246.589996,242.199997,246.309998,239.704102,897600
2021-08-17,244.529999,247.580002,243.720001,245.029999,238.458420,1087600
2021-08-18,243.360001,246.669998,242.199997,242.470001,235.967087,1224600
2021-08-19,241.050003,247.270004,239.839996,246.500000,239.888992,1062300
2021-08-20,246.600006,250.660004,246.600006,249.339996,242.652847,1006900
2021-08-23,250.240005,251.789993,249.440002,249.649994,242.954514,1005700
2021-08-24,249.580002,251.649994,249.369995,249.479996,242.789047,817300
2021-08-25,250.160004,255.279999,249.240005,252.089996,245.329102,1112100
2021-08-26,251.589996,253.169998,250.039993,251.039993,244.307236,917100
2021-08-27,252.500000,253.410004,250.550003,251.850006,245.095520,905800
2021-08-30,252.550003,255.080002,251.570007,253.490005,246.691559,601700
2021-08-31,253.360001,257.420013,252.070007,252.979996,246.195206,1820600
2021-09-01,254.220001,255.000000,251.270004,252.660004,245.883774,958100
2021-09-02,253.419998,254.880005,252.979996,253.279999,246.487167,804400
2021-09-03,252.300003,254.100006,251.089996,252.949997,246.166031,605700
2021-09-07,250.960007,253.259995,248.399994,252.130005,245.368027,1764600
2021-09-08,251.380005,256.529999,249.710007,254.429993,247.606308,1416400
2021-09-09,254.250000,261.799988,253.949997,258.260010,251.333603,2145900
2021-09-10,259.890015,260.769989,255.679993,256.700012,249.815491,1113200
2021-09-13,258.959991,259.470001,255.960007,257.690002,250.778885,1129000
2021-09-14,258.700012,258.970001,254.350006,254.669998,247.839905,1403400
2021-09-15,254.029999,257.399994,251.309998,256.450012,250.043427,1337700
2021-09-16,257.480011,262.750000,256.049988,261.640015,255.103851,1750800
2021-09-17,261.369995,263.920013,258.070007,258.739990,252.276184,5765300
2021-09-20,254.419998,256.980011,252.149994,255.029999,248.658936,1217700
2021-09-21,257.000000,260.679993,255.830002,255.839996,249.448669,1413600
2021-09-22,257.820007,260.250000,256.049988,258.250000,251.798447,1213500
2021-09-23,259.970001,259.970001,255.380005,255.529999,249.146408,1769400
2021-09-24,256.679993,259.239990,255.889999,256.329987,249.926422,1175200
2021-09-27,256.769989,259.779999,255.320007,255.550003,249.165924,1481500
2021-09-28,253.710007,256.190002,251.259995,251.800003,245.509583,1674600
2021-09-29,252.880005,254.110001,251.639999,252.210007,245.909348,1818600
2021-09-30,253.169998,253.720001,242.539993,242.720001,236.656418,2115800
2021-10-01,243.869995,249.509995,243.009995,247.789993,241.599762,1794000
2021-10-04,247.800003,250.800003,243.320007,244.380005,238.274994,1313000
2021-10-05,244.839996,247.550003,242.919998,243.110001,237.036697,1396100
2021-10-06,241.070007,242.000000,236.029999,239.529999,233.546127,1170200
2021-10-07,240.350006,243.580002,240.039993,242.279999,236.227417,1512100
2021-10-08,242.229996,244.149994,240.240005,240.419998,234.413895,817400
2021-10-11,240.020004,241.830002,237.169998,237.520004,231.586365,909000
2021-10-12,238.460007,240.399994,237.350006,239.070007,233.097641,1070600
2021-10-13,239.509995,241.070007,236.990005,239.009995,233.039093,1166700
2021-10-14,241.220001,244.460007,240.490005,242.509995,236.451645,1146000
2021-10-15,244.089996,248.550003,243.309998,246.880005,240.712509,1127100
2021-10-18,246.100006,247.660004,243.960007,246.589996,240.429764,911100
2021-10-19,248.149994,251.509995,248.059998,248.679993,242.467529,898000
2021-10-20,249.779999,253.449997,249.779999,250.860001,244.593094,1105800
2021-10-21,255.279999,260.179993,249.869995,260.000000,253.504791,1878400
2021-10-22,246.520004,257.880005,243.029999,253.110001,246.786850,2830500
2021-10-25,254.220001,254.220001,240.839996,241.809998,235.769165,2136900
2021-10-26,240.860001,242.179993,237.360001,241.399994,235.369400,1917400
2021-10-27,240.809998,246.850006,240.809998,245.369995,239.240250,1710800
2021-10-28,247.199997,253.020004,246.360001,250.669998,244.407806,1357500
2021-10-29,250.369995,253.000000,248.369995,250.460007,244.203064,1176500
2021-11-01,251.330002,253.009995,250.089996,250.990005,244.719833,1117100
2021-11-02,251.960007,252.830002,248.130005,248.440002,242.233505,1085700
2021-11-03,247.190002,250.000000,245.509995,250.000000,243.754578,1171700
2021-11-04,250.000000,252.660004,245.080002,247.410004,241.229263,1184300
2021-11-05,244.979996,253.160004,244.970001,248.270004,242.067795,1824600
2021-11-08,249.539993,249.949997,244.919998,247.630005,241.443787,1233800
2021-11-09,248.110001,250.240005,245.539993,246.139999,239.990997,1006100
2021-11-10,245.029999,247.800003,244.000000,245.270004,239.142746,881300
2021-11-11,245.300003,246.619995,240.710007,243.990005,237.894730,1105800
2021-11-12,244.649994,247.580002,244.000000,245.270004,239.142746,734100
2021-11-15,245.720001,246.229996,242.360001,242.559998,236.500458,983800
2021-11-16,243.160004,244.419998,241.559998,241.720001,235.681412,1093300
2021-11-17,243.300003,247.169998,241.729996,243.860001,237.767944,1176900
2021-11-18,243.699997,243.860001,241.270004,243.250000,237.173187,878300
2021-11-19,242.559998,244.479996,238.100006,239.059998,233.087860,1096400
2021-11-22,240.059998,243.550003,239.380005,240.429993,234.423645,1251300
2021-11-23,240.869995,242.929993,238.419998,241.669998,235.632675,1037500
2021-11-24,241.070007,243.449997,239.529999,239.850006,233.858139,1049700
2021-11-26,235.009995,236.649994,229.630005,231.000000,225.229218,1329800
2021-11-29,233.289993,235.940002,229.320007,229.919998,224.176178,1612400
2021-11-30,228.839996,230.669998,224.720001,225.589996,219.954376,3375900
2021-12-01,229.589996,234.410004,225.520004,225.610001,219.973877,1761500
2021-12-02,227.179993,234.250000,227.179993,232.059998,226.262741,1731600
2021-12-03,233.949997,233.949997,228.580002,230.029999,224.283447,1404200
2021-12-06,231.500000,235.589996,230.259995,233.770004,227.930023,1559900
2021-12-07,236.479996,241.500000,235.419998,238.600006,232.639359,1237600
2021-12-08,239.649994,241.240005,237.339996,240.509995,234.501648,1103900
2021-12-09,239.639999,243.059998,238.399994,241.440002,235.408447,1001700
2021-12-10,242.820007,245.360001,240.619995,243.550003,237.465714,1296500
2021-12-13,243.100006,245.479996,242.470001,244.100006,238.471954,1188200
2021-12-14,241.919998,246.350006,240.250000,245.110001,239.458664,2054300
2021-12-15,245.389999,253.850006,245.389999,253.830002,247.977615,1747600
2021-12-16,255.000000,256.779999,253.000000,253.979996,248.124146,1729000
2021-12-17,253.550003,256.220001,250.979996,253.789993,247.938538,3894800
2021-12-20,250.919998,251.869995,240.979996,245.619995,239.956894,1719200
2021-12-21,242.179993,248.740005,242.179993,247.029999,241.334381,1604700
2021-12-22,247.539993,252.889999,246.789993,252.070007,246.258194,1283000
2021-12-23,253.570007,255.000000,251.460007,252.050003,246.238663,822200
2021-12-27,252.520004,254.570007,251.740005,253.770004,247.918991,819300
2021-12-28,254.679993,257.980011,252.970001,256.760010,250.840042,708100
2021-12-29,257.089996,260.750000,257.089996,258.489990,252.530197,642100
2021-12-30,259.089996,260.670013,257.920013,258.109985,252.158890,617400
2021-12-31,257.829987,259.640015,256.709991,256.920013,250.996368,931500
2022-01-03,256.679993,256.679993,252.000000,254.080002,248.221832,1518500
